Brad Pitt, Brad Pitt, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, 38338138066, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Japan, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, War Machine, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, War Machine, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, 2017, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Fury, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, 2014, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, World War II, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, David Ayer, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Shia LaBeouf, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Logan Lerman, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Jon Bernthal, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Michael Peña, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, Jason Issacs, > news author Justin Kroll  url  title Jeremy Kleiner Tapped as Co President of Plan B Entertainment  access date October 8, 2013  date May 22, 2013  work Variety  archive url  archive date October 15, 2013    >

File War Machine Japan Premiere Red Carpet  Brad Pitt (38338138066) (cropped).jpg thumb upright left Pitt at Japan premiere of War Machine (film) War Machine in 2017

Pitt starred in Fury (2014 film) Fury, a World War II film directed and written by David Ayer, and co starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Peña, and Jason Issacs.
Brad Pitt, THR Fury, name "THR Fury"> news last1 Kit first1 Borys title Brad Pitt WWII Thriller 'Fury' to Hit Theaters November 2014 url Hollywood Reporter access date June 6, 2014 date April 10, 2013 archive url 6, 2014 url status live > > news last1 Kroll first1 Justin title Shia LaBeouf in Talks to Join Brad Pitt in WWII Thriller 'Fury' (EXCLUSIVE) url (magazine) Variety access date June 6, 2014 date April 23, 2013 archive url 28, 2014 url status live > > news last1 Davis first1 Edward title First Look  Brad Pitt
Brad Pitt, Kit, name "THR Fury"> news last1 Kit first1 Borys title Brad Pitt WWII Thriller 'Fury' to Hit Theaters November 2014 url Hollywood Reporter access date June 6, 2014 date April 10, 2013 archive url 6, 2014 url status live > > news last1 Kroll first1 Justin title Shia LaBeouf in Talks to Join Brad Pitt in WWII Thriller 'Fury' (EXCLUSIVE) url (magazine) Variety access date June 6, 2014 date April 23, 2013 archive url 28, 2014 url status live > > news last1 Davis first1 Edward title First Look  Brad Pitt
Brad Pitt, Brad Pitt, name "THR Fury"> news last1 Kit first1 Borys title Brad Pitt WWII Thriller 'Fury' to Hit Theaters November 2014 url Hollywood Reporter access date June 6, 2014 date April 10, 2013 archive url 6, 2014 url status live > > news last1 Kroll first1 Justin title Shia LaBeouf in Talks to Join Brad Pitt in WWII Thriller 'Fury' (EXCLUSIVE) url (magazine) Variety access date June 6, 2014 date April 23, 2013 archive url 28, 2014 url status live > > news last1 Davis first1 Edward title First Look  Brad Pitt
